SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
12703152213,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,25,35,34,43,44,25,7,0,229
12703152214,0,0,0,4,0,5,4,7,0,22,0,0,4,4,7,5,0,5,0,19,0,10,8,13,3,0,5,3,0,41,16,41,65,73,66,54,36,35,6,394
12703152215,0,0,0,0,0,0,11,9,6,32,0,0,4,7,3,4,3,0,0,17,3,4,0,5,4,5,8,5,0,30,13,25,44,56,63,64,60,37,7,364
12703152216,0,0,0,0,0,4,9,0,0,15,0,0,0,0,0,0,0,0,0,5,3,4,3,5,4,0,0,3,0,21,8,32,48,39,41,57,33,13,4,277
12703152217,0,0,0,0,3,0,4,8,6,18,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,4,23,53,36,49,49,42,18,8,284
12703152218,0,0,0,0,0,0,12,3,4,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,29,59,46,67,53,41,21,3,334
12703152219,0,0,0,5,6,10,6,9,16,45,0,0,0,5,0,0,5,4,4,10,3,3,0,8,3,9,7,12,5,50,17,26,72,61,55,67,66,62,43,467
12703152220,0,0,0,0,0,3,3,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,15,20,38,60,50,38,11,5,4,235
12703152221,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,15,9,15,28,30,46,36,17,6,4,196
12703152222,0,0,0,0,0,7,7,5,0,17,0,0,0,0,0,3,3,0,0,8,3,0,0,4,7,3,0,0,0,18,18,48,56,77,71,77,28,15,0,392
12703152223,0,0,0,0,0,4,5,10,0,24,0,3,0,6,0,4,5,0,3,29,7,8,13,9,5,9,7,0,0,56,15,35,78,58,57,75,39,30,13,396
12703152224,0,0,4,10,4,4,6,11,0,36,0,4,3,0,0,6,7,4,0,24,0,0,3,0,3,7,4,0,0,20,6,20,64,62,45,53,42,27,16,339
12703152225,0,0,0,0,0,8,5,0,0,22,0,0,0,3,4,0,0,0,4,13,0,3,9,8,8,3,0,0,0,23,20,53,90,74,111,71,25,12,4,458
12703152226,0,0,0,3,4,4,4,8,5,19,0,0,3,0,3,4,3,0,0,15,4,5,4,3,3,7,0,0,0,27,27,58,77,104,116,91,54,17,0,543
12703152227,0,0,0,3,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,11,9,23,47,55,45,44,30,12,0,275
12703152228,0,0,0,0,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,0,0,18,9,26,54,56,65,41,28,12,4,294
12703152229,0,0,0,0,5,7,5,0,0,23,0,0,3,0,0,3,0,3,0,13,0,3,4,3,0,3,4,0,4,23,19,19,41,53,48,47,35,22,4,287
12703152230,0,0,0,0,5,4,10,6,0,17,0,0,0,0,0,0,5,0,0,4,3,0,5,5,5,0,0,0,0,23,15,40,70,75,75,69,47,16,5,408
12703152231,0,0,0,0,0,0,9,4,0,7,0,0,0,0,0,0,5,0,0,7,0,0,6,4,0,0,0,0,0,14,10,29,28,27,50,23,17,5,0,193
12703152232,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,15,14,21,45,49,46,45,20,15,5,243
12703152233,0,0,0,0,0,8,12,4,7,27,0,0,0,0,0,6,5,3,0,11,0,3,3,9,3,3,5,4,0,26,17,48,77,80,85,83,74,25,10,496
12703152234,0,0,0,0,0,8,7,7,4,27,0,0,4,3,0,0,0,0,0,9,4,0,15,8,6,12,10,38,55,144,14,33,93,68,62,60,45,52,65,492
12703152235,0,0,4,7,0,4,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,4,0,0,19,5,21,45,30,37,34,32,8,6,209
12703152236,0,0,0,0,0,4,3,3,4,22,0,0,0,0,0,3,0,5,0,9,6,0,0,10,4,5,3,4,0,25,18,29,54,60,44,57,38,25,17,346
12703152301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703152302,0,0,0,0,0,0,9,4,0,11,0,0,0,0,0,0,7,3,0,4,0,0,0,4,3,0,5,3,0,21,16,32,35,81,69,52,55,31,8,382
12703152304,0,0,0,0,0,0,9,8,4,20,0,0,0,0,0,0,0,0,0,0,0,5,9,6,8,3,4,0,0,28,19,33,77,83,64,66,71,25,9,442
12703152305,0,0,0,0,0,4,8,6,0,13,0,0,0,0,0,0,0,0,0,6,5,0,4,0,0,5,0,0,7,36,19,20,59,61,65,53,33,32,11,354
12703152306,0,0,0,0,3,7,3,5,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,5,5,23,81,83,49,47,35,13,3,333
12703152307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703152308,0,0,3,0,3,13,22,6,4,59,0,0,0,0,4,0,0,8,0,12,0,9,9,17,6,0,0,0,0,53,95,167,476,825,502,251,198,59,7,2576
12703152309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,4,0,11
12703152310,0,0,0,0,0,6,7,14,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,10,22,66,70,47,68,30,29,6,349
12703152311,0,0,0,0,0,6,0,5,0,16,0,0,0,0,0,0,0,0,0,4,3,3,7,14,4,0,6,3,0,41,13,35,93,112,75,60,59,24,4,483
12703152312,0,0,0,0,3,5,3,5,0,13,0,0,0,0,0,0,3,0,0,6,3,0,10,4,3,0,0,0,0,31,17,27,76,72,82,53,35,46,4,405
12703152313,0,0,0,0,3,0,6,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,14,5,15,21,42,40,26,45,46,11,249
12703152314,0,0,0,0,3,4,8,13,3,29,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,0,9,13,32,35,73,62,44,43,41,9,356
12703152315,0,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,3,3,3,14,7,0,8,3,7,3,4,8,0,37,18,10,45,37,43,41,28,27,4,252
12703152316,0,0,0,0,3,0,3,14,6,27,0,0,0,0,0,0,0,0,0,3,3,0,3,3,11,0,0,0,3,34,27,34,79,80,90,59,59,68,14,499
12703152317,0,0,0,0,0,4,4,3,0,15,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,9,33,37,38,38,33,14,6,214
12703152318,0,0,0,0,0,0,7,3,3,17,0,0,0,4,0,3,6,0,0,15,0,0,3,8,0,4,4,3,0,26,11,17,50,66,39,44,64,28,6,318
12703152319,0,0,0,0,4,0,6,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,17,13,28,53,80,69,48,75,35,0,401
12703152320,0,0,0,0,0,0,4,6,3,11,0,0,0,0,3,0,3,0,0,10,3,3,0,6,0,4,9,5,0,27,18,23,54,54,62,62,64,24,6,371
12703152321,0,0,0,0,5,4,4,0,3,21,0,0,0,0,0,0,0,0,0,3,5,4,11,7,12,7,0,0,0,49,20,34,85,109,82,61,78,39,15,517
12703152322,0,0,5,4,0,3,5,9,0,30,0,0,3,5,0,0,0,3,0,23,6,0,5,16,0,8,7,3,0,47,11,20,72,79,52,48,44,40,5,377
12703152323,0,0,0,0,0,7,4,0,3,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,13,10,22,43,49,30,47,44,25,5,272
12703152324,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,12,0,22,76,63,40,42,32,3,0,274
