SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
10102100928,3,4,4,0,3,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,5,4,0,0,17,0,0,0,0,0,0,0,3,7,11,3,3,4,0,0,34,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,4,4,3,0,7,0,0,17,15,14,10,3,12,0,0,56
10102100929,12,9,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,10,0,6,0,0,0,0,0,6,17,12,3,0,7,0,0,37,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,4,0,4,0,0,18,0,0,0,0,0,0,0,0,4,8,8,3,4,0,0,28,24,18,9,3,8,0,0,63
10102101001,0,7,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,12,7,10,10,4,0,0,0,40
10102101002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,8,10,14,10,8,4,0,49,0,0,0,0,0,0,0,0,10,9,11,8,8,3,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,12,16,9,18,12,11,3,3,73
10102101003,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,10,0,3,41,0,0,0,0,0,0,0,0,3,3,9,9,16,6,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,11,9,14,8,4,58
10102101004,0,7,0,7,0,0,0,13,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,4,12,4,4,0,5,0,0,30,0,0,0,0,0,0,0,0,18,15,5,4,8,4,3,53,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,3,4,0,0,0,9,20,14,9,6,8,4,3,64
10102101006,11,8,0,0,0,0,0,19,4,0,0,0,0,0,0,4,3,7,0,0,0,0,0,13,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,23,18,3,0,0,0,0,45,0,0,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,25,35,23,8,5,5,0,0,80
10102101007,8,4,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,5,4,0,4,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,14,11,7,6,0,8,0,0,33
10102101008,8,9,0,0,0,3,0,17,4,0,0,0,0,0,0,5,6,0,0,0,0,0,0,4,14,6,0,5,0,0,0,26,0,0,0,0,0,0,0,0,30,20,4,6,0,3,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,8,3,3,3,0,0,23,0,0,0,0,0,0,0,0,3,6,4,4,8,0,0,32,31,27,6,7,9,3,0,88
10102101009,3,4,0,0,5,0,0,10,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,9,13,0,0,4,0,0,28,0,0,0,0,0,0,0,0,17,18,3,0,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,12,21,25,7,5,5,3,0,62
10102101010,4,3,5,0,0,0,0,18,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,3,0,4,0,0,0,23,0,0,0,0,0,0,0,0,33,11,5,4,0,3,0,54,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,8,5,4,0,0,18,34,12,9,6,9,3,0,67
10102101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101012,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,5,8,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,8,3,3,0,3,0,0,25
10102101013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3
10102101014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,4,0,6,0,0,21
10102101015,34,18,0,0,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,45,21,9,3,5,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,48,22,8,5,5,0,0,83
10102101016,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,12,0,8,0,0,0,0,0,11,25,28,14,5,3,0,0,78,0,0,0,0,0,0,0,0,37,40,15,7,11,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,37,40,24,6,16,0,5,115
10102101017,13,4,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,14,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,25,15,5,3,0,0,0,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,0,0,0,17,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,19,35,22,12,0,4,0,0,79
10102101201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,7,7,10,8,4,0,3,0,33,0,0,0,0,0,0,0,0,10,16,10,0,5,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,21,10,9,5,3,0,53
10102101202,0,0,5,0,3,0,0,14,4,3,3,0,0,0,0,10,0,0,0,0,0,0,0,9,9,8,13,4,4,3,3,46,0,0,0,0,0,0,0,0,19,17,20,6,11,3,5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,18,17,16,5,12,3,7,77
10102101203,6,11,0,3,5,0,0,24,0,3,0,0,0,0,0,7,0,6,0,0,0,0,0,10,38,30,24,22,13,13,3,144,0,0,0,0,0,0,0,0,49,45,29,23,17,22,3,194,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,6,0,0,0,0,0,0,0,0,3,5,3,0,5,0,0,14,50,53,34,22,21,22,3,202
10102101204,0,0,3,0,6,0,0,8,6,4,0,0,0,0,0,7,3,0,0,0,0,4,0,16,25,27,18,14,15,5,0,106,0,0,0,0,0,0,0,0,37,33,22,21,18,10,0,136,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,12,37,34,27,22,20,6,0,150
10102101205,0,4,5,0,3,5,0,9,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,6,11,15,6,5,14,7,3,58,0,0,0,0,0,0,0,0,15,18,11,5,17,13,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,15,17,17,11,23,16,6,99
10102101206,0,0,0,3,0,0,0,7,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,9,12,19,17,12,16,12,0,86,0,0,0,0,0,0,0,0,13,28,20,15,20,15,5,110,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,11,13,28,23,11,22,16,5,117
10102101207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,9,4,6,7,0,0,38,0,0,0,0,0,0,0,0,8,11,6,6,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,11,11,6,6,8,0,0,42
10102101208,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,9,13,9,5,3,8,4,0,48,0,0,0,0,0,0,0,0,20,14,7,9,7,5,0,61,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,17,23,13,7,10,18,5,0,81
10102101209,0,8,0,0,4,3,0,18,0,3,4,5,4,0,0,21,6,3,3,0,3,4,0,21,20,42,31,22,31,12,0,164,0,0,0,0,0,0,0,0,29,58,42,28,41,20,3,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,15,32,61,44,31,47,22,3,233
10102101210,4,3,0,0,0,0,0,13,0,0,3,5,4,0,0,6,9,0,3,0,6,0,0,14,19,9,9,7,6,4,0,55,0,0,0,0,0,0,0,0,27,18,20,13,19,9,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,20,28,22,18,8,18,11,0,111
10102101211,0,8,4,3,3,0,0,23,3,4,3,0,5,0,0,20,3,15,0,0,0,4,0,23,14,31,28,15,29,9,5,123,0,0,0,0,0,0,0,0,28,51,37,25,38,11,4,193,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,6,5,3,3,0,0,10,0,0,0,0,0,0,0,0,0,5,8,4,9,0,0,27,33,57,43,28,42,11,7,215
10102101212,5,4,0,0,0,0,0,12,8,0,0,0,0,3,0,13,0,4,0,3,0,0,0,7,10,17,7,9,13,0,4,67,0,0,0,0,0,0,0,0,20,29,4,16,16,9,6,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,9,20,29,8,18,22,12,6,102
10102101213,5,3,0,3,0,4,0,10,0,4,4,4,3,0,0,14,3,3,0,0,0,0,0,10,16,20,17,9,16,6,0,86,0,0,0,0,0,0,0,0,25,29,23,14,22,11,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,28,25,14,23,10,3,128
10102101214,5,0,0,0,0,0,0,9,0,4,3,4,3,3,0,17,0,3,0,6,0,0,3,14,23,27,14,8,18,8,0,95,0,0,0,0,0,0,0,0,30,34,22,13,22,8,5,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9,30,40,28,13,24,7,5,149
10102101215,7,6,8,5,0,0,0,19,0,3,0,7,0,0,0,10,4,0,3,0,0,0,0,11,26,22,14,3,3,0,0,68,4,0,0,0,0,0,0,0,34,31,16,12,7,4,0,113,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,3,4,3,4,0,18,0,0,0,0,0,0,0,0,0,11,8,0,5,4,0,25,34,37,27,15,13,3,0,138
10102101216,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,5,4,0,0,0,0,0,7,24,12,7,3,4,4,0,61,0,0,0,0,0,0,0,0,27,19,13,11,9,4,4,81,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,14,27,16,12,9,12,5,4,93
10102101217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4
10102101218,7,0,0,0,4,0,0,10,4,4,0,0,0,0,0,9,8,0,0,0,0,0,0,8,24,24,4,3,7,5,3,69,0,0,0,0,0,0,0,0,36,30,8,5,7,6,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,17,41,30,14,7,11,11,4,116
10102101219,5,0,4,0,0,0,0,11,3,0,0,3,0,0,0,6,4,0,0,0,3,0,0,5,26,7,8,3,6,0,0,44,0,0,0,0,0,0,0,0,38,5,9,3,12,0,0,76,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,8,0,8,3,0,0,23,0,0,0,0,0,0,0,0,11,15,3,8,3,0,0,33,51,21,18,10,8,3,0,107
10102101220,6,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,25,23,13,0,3,0,0,63,0,0,0,0,0,0,0,0,31,26,17,8,3,0,0,82,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,5,0,3,0,0,16,0,0,0,0,0,0,0,0,5,9,5,0,3,0,0,24,35,31,20,8,7,3,0,102
10102101221,0,8,4,0,0,0,0,20,0,0,0,5,0,0,0,9,4,0,0,0,0,0,0,4,21,20,9,3,13,0,0,60,0,0,0,0,0,0,0,0,30,23,14,12,13,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,33,30,17,12,15,6,3,106
10102101222,0,7,3,0,0,0,0,6,3,3,0,0,0,0,0,12,4,3,0,0,3,0,0,11,19,32,15,11,14,4,4,97,0,0,0,0,0,0,0,0,25,40,23,15,19,9,4,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,29,42,26,17,21,6,4,137
10102101223,8,10,0,0,5,4,0,26,3,6,0,0,0,0,0,6,5,7,0,3,0,0,0,22,24,20,18,0,7,0,0,72,0,0,0,0,0,0,0,0,44,43,18,10,14,4,0,127,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,3,0,3,3,6,0,0,21,0,0,0,0,0,0,0,0,8,9,9,3,8,0,0,32,49,47,30,14,20,5,0,162
10102101224,0,3,3,0,3,0,0,21,0,0,7,0,4,0,0,18,0,8,0,0,0,0,0,16,14,18,14,7,19,3,6,77,0,0,0,0,0,0,0,0,21,28,20,17,32,5,9,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,9,21,28,22,17,36,14,5,131
10102101225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101227,0,4,0,0,0,0,0,9,3,4,4,5,0,4,0,22,0,3,0,0,9,0,0,20,8,16,14,3,17,8,4,73,0,0,0,0,0,0,0,0,21,30,19,12,26,18,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,20,30,19,12,30,15,3,132
10102101228,4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,8,0,8,0,0,0,0,0,12,13,15,6,6,8,4,0,58,0,0,0,0,0,0,0,0,19,27,6,9,9,6,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,3,0,0,15,0,0,0,0,0,0,0,0,6,0,4,4,3,0,0,12,21,22,8,12,10,6,0,86
10102101229,0,6,5,0,0,0,0,20,6,0,0,0,0,0,0,8,6,0,0,0,0,0,0,3,13,13,8,4,7,0,0,38,0,0,0,0,0,0,0,0,21,20,12,8,14,3,0,67,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,11,3,0,5,0,0,27,0,0,0,0,0,0,0,0,7,9,3,5,5,0,0,35,29,33,17,12,15,8,0,106
10102101230,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,4,0,0,17,0,0,0,0,0,0,0,0,10,8,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,5,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,3,8,0,0,0,16,18,9,5,5,4,0,0,43
10102101231,0,3,4,6,0,3,0,14,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,5,15,4,6,4,6,6,5,47,0,0,0,0,0,0,0,0,18,5,15,7,14,9,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,13,23,14,13,11,17,9,0,77
10102101232,0,4,0,0,0,3,0,8,0,0,0,0,0,3,0,4,0,6,3,0,0,0,0,11,28,21,13,11,16,13,0,101,0,0,0,0,0,0,0,0,30,32,21,11,21,16,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,13,28,31,21,12,22,17,0,133
10102161001,3,10,6,0,0,0,0,23,7,5,0,0,0,0,0,3,3,0,0,0,0,0,0,3,32,12,0,5,0,0,0,55,0,0,0,0,0,0,0,0,45,29,5,6,0,0,0,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,6,3,0,0,0,20,48,35,9,9,0,0,0,103
10102161002,3,5,3,0,0,0,0,17,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,32,23,4,4,4,0,0,60,0,0,0,0,0,0,0,0,42,31,8,8,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,33,8,4,4,0,0,91
10102161003,21,16,8,4,0,0,0,42,9,4,3,0,0,0,0,18,3,5,4,0,0,0,0,9,54,27,16,5,13,0,0,117,0,0,0,0,3,0,0,4,92,46,28,14,17,0,0,189,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,3,6,0,0,0,4,0,19,4,0,0,0,0,0,0,4,12,11,3,0,3,4,0,28,99,58,28,15,18,3,0,220
10102161004,4,5,0,4,0,6,0,14,4,3,0,0,0,0,0,8,9,4,0,0,0,0,0,13,23,20,7,5,0,0,0,49,0,0,0,0,0,0,0,0,44,25,5,7,0,6,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,25,5,3,0,0,0,89
10102161005,10,12,7,0,0,3,0,34,3,3,0,0,0,0,0,4,0,6,0,0,0,0,0,7,33,27,18,6,8,0,4,95,0,0,0,0,0,0,0,0,52,43,21,10,13,3,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,10,57,49,29,10,11,3,4,159
10102161006,11,7,4,4,4,0,0,29,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,47,36,8,8,3,0,0,101,0,0,0,0,0,0,0,0,58,48,15,7,12,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,67,52,18,7,12,0,0,155
10102161007,20,0,3,4,5,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,8,3,3,0,0,61,0,0,0,0,0,0,0,0,46,16,7,9,10,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,12,51,21,10,5,5,3,6,107
