SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
30906124905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,6,0,0,0,10,3,0,0,0,3,0,0,0,0,3,3,6,0,0,9,0,5,0,0,5,11,6,0,0,20,9,9,0,0,17,0,6,0,0,6,0,3,0,0,3,0,8,0,0,7,0,4,0,0,3,0,0,0,0,0,43,47,10,0,104
30906124906,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,4,0,5,0,0,0,0,0,0,0,3,0,6,0,5,0,0,3,4,0,0,0,9,4,6,5,0,8,3,7,0,0,14,3,5,0,0,6,0,3,0,0,3,0,9,0,0,9,3,6,0,0,4,0,0,0,0,0,24,44,11,0,84
30906124907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,8,5,5,0,0,7,4,6,0,0,10,3,0,3,0,5,3,9,0,0,18,5,12,0,0,22,0,6,0,0,6,0,11,0,0,13,0,13,0,0,18,4,3,0,0,9,0,0,0,0,4,31,74,16,0,127
30906124908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,0,6,0,3,0,0,9,0,0,3,0,6,0,0,0,0,8,0,3,3,0,6,0,4,0,0,4,4,13,0,0,19,3,10,0,0,14,0,10,0,0,10,0,6,0,0,7,0,8,0,0,12,6,0,0,0,3,0,0,0,0,3,25,61,13,0,104
30906124909,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,10,10,0,4,0,12,7,4,9,0,16,4,10,5,0,16,5,9,0,0,18,3,8,3,0,14,13,25,5,0,41,10,18,0,3,29,5,10,6,0,21,3,5,0,0,10,6,12,4,0,18,3,5,0,0,12,0,0,0,0,0,69,105,41,3,220
30906124913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,7,8,0,0,0,14,6,0,0,0,12,3,7,0,0,9,0,0,3,0,3,0,4,0,0,10,5,19,0,0,27,3,6,0,0,18,0,5,0,0,10,0,3,0,0,0,3,6,0,0,8,3,3,0,0,3,0,0,0,0,0,45,55,20,0,123
30906124914,7,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,10,0,3,0,6,5,0,6,0,9,0,9,0,0,12,6,3,0,0,11,3,6,3,0,10,0,12,0,0,14,4,17,0,0,17,6,13,0,0,17,0,13,0,0,18,0,11,0,0,11,0,19,6,0,26,0,6,0,0,13,0,0,0,0,0,46,104,27,0,181
30906124915,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,6,0,0,0,0,5,0,5,0,0,5,3,3,0,0,9,3,9,0,0,11,6,12,0,0,9,3,7,0,0,12,0,5,0,0,11,0,6,0,0,6,0,12,0,0,19,0,10,0,0,12,3,0,0,0,3,35,72,6,0,110
30906124916,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,3,0,13,10,0,0,0,10,14,5,3,0,18,6,0,3,0,14,3,0,0,0,14,5,3,0,0,7,4,6,4,0,18,8,12,3,0,21,8,6,0,0,14,0,5,0,0,5,6,12,0,0,24,4,19,0,0,20,0,0,0,0,4,75,79,28,0,183
30906124917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,3,4,4,6,0,3,0,3,3,0,8,0,3,6,0,13,0,0,0,0,0,3,3,4,0,14,0,4,4,0,9,3,5,0,0,9,0,5,0,0,5,5,6,0,0,10,0,5,0,0,5,3,0,0,0,3,30,47,14,4,90
30906124918,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,7,0,3,0,8,3,0,0,0,3,0,0,0,0,0,5,0,4,0,8,0,3,3,0,6,3,0,0,0,6,8,5,3,0,11,9,0,0,0,9,0,6,0,0,7,0,3,0,0,4,0,9,0,0,16,4,0,0,0,8,0,0,0,0,0,40,36,16,0,91
30906124919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,8,4,0,4,0,8,3,0,0,0,7,0,3,0,0,3,0,4,0,0,7,3,11,0,0,14,0,0,0,0,6,0,5,0,0,5,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,23,37,11,0,70
30906124920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,5,0,0,0,5,4,0,0,0,9,0,4,0,0,8,6,0,0,0,5,5,12,0,0,11,12,13,0,0,20,8,11,0,0,26,4,13,4,0,15,0,9,0,0,9,9,14,0,0,16,3,6,4,0,4,0,0,0,0,0,51,75,16,0,144
30906124921,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,0,0,9,4,0,4,0,9,3,0,0,0,7,3,10,3,0,17,0,3,0,0,4,4,7,0,0,10,0,4,4,0,17,0,9,0,0,8,0,11,0,0,9,0,0,0,0,5,4,10,0,0,10,0,8,0,0,10,0,0,0,0,0,35,65,20,0,115
30906124922,0,0,0,0,5,0,0,3,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,3,5,4,6,0,19,4,0,0,0,4,6,3,4,0,13,4,3,5,0,16,5,7,6,0,14,8,12,4,0,20,7,16,7,0,32,3,13,0,0,13,3,12,0,0,13,0,9,5,0,15,5,0,0,0,4,3,16,3,0,22,0,0,0,0,0,49,93,57,9,207
30906124923,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,5,0,7,0,0,0,0,3,8,3,0,0,9,3,9,4,0,19,5,16,0,0,19,6,11,0,0,17,5,19,3,0,23,9,13,0,0,25,8,6,0,0,13,0,7,0,0,7,0,12,0,0,12,0,7,0,0,11,0,0,0,0,0,52,102,29,3,178
30906124924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,4,0,4,0,10,5,0,0,0,5,0,4,0,0,6,5,7,5,0,13,0,3,0,0,3,4,6,0,0,16,6,11,0,0,18,3,18,0,0,23,7,8,0,0,12,0,4,0,0,4,0,9,0,0,9,7,3,3,0,11,0,0,0,0,0,38,73,20,0,135
30906124925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,3,3,3,6,0,8,3,0,4,0,8,0,5,3,0,6,4,5,3,0,17,0,0,0,0,4,0,11,6,0,8,10,15,4,0,30,0,19,0,0,21,4,13,0,0,13,0,10,0,0,12,6,23,0,0,22,0,13,0,0,19,0,0,0,0,0,45,104,33,0,184
30906124927,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,8,5,0,0,0,13,4,5,6,0,16,0,5,3,0,10,3,7,3,0,16,0,4,3,0,9,9,23,6,0,34,4,20,0,0,24,0,17,0,0,19,10,3,0,0,15,6,20,0,0,20,4,0,0,0,4,0,0,0,0,0,62,100,36,0,195
30906124929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,9,0,7,0,5,5,0,6,0,0,3,0,5,0,0,3,0,9,0,3,0,0,4,0,5,0,0,7,3,0,0,0,7,3,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,5,16,43,29,0,87
30906124930,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,12,0,11,6,0,5,0,14,4,3,4,0,12,8,3,6,0,25,0,7,4,0,12,4,3,0,0,9,11,7,4,0,23,6,10,0,0,15,6,3,0,0,11,0,0,0,0,0,0,3,0,0,3,3,4,0,0,4,0,0,0,0,6,53,53,51,4,159
30906124931,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,14,4,0,0,0,3,0,0,3,0,10,5,0,3,0,8,0,5,4,0,11,0,3,0,0,11,3,16,4,0,28,5,12,0,0,18,9,12,0,0,18,0,0,0,0,5,10,18,0,0,25,4,5,0,0,13,0,0,0,0,4,54,85,29,0,171
30906124932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,6,0,5,4,7,0,0,4,5,3,0,0,6,5,3,3,0,14,0,9,3,0,9,0,8,0,0,13,3,18,0,0,20,3,12,5,0,14,0,7,0,0,3,5,11,0,0,13,0,8,0,0,9,0,0,0,0,0,24,78,21,0,122
30906124933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,0,0,0,8,5,4,9,0,13,7,0,0,4,13,5,5,5,0,20,6,8,3,0,15,5,5,0,0,14,8,11,3,0,27,4,21,3,0,28,0,26,0,0,26,4,8,0,0,16,3,21,0,0,28,0,9,6,0,11,0,0,0,0,0,48,121,36,6,212
30906124934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30906124935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,7,6,3,0,0,9,3,7,0,0,8,3,6,0,0,8,4,13,3,0,22,0,7,0,0,7,3,10,0,0,13,3,3,0,0,9,0,5,0,0,8,0,9,3,0,9,0,0,0,0,3,27,55,16,3,99
30906124936,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,5,0,0,8,0,0,0,0,6,0,6,0,0,14,4,7,4,0,19,6,13,0,0,20,0,11,0,0,9,0,7,0,0,7,8,10,0,0,17,0,5,4,0,7,0,0,0,0,0,25,64,18,4,116
30906124937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,10,0,4,0,0,3,0,0,0,0,0,6,8,0,0,7,4,10,0,0,21,3,7,0,0,9,0,3,0,0,12,0,14,0,0,11,0,11,0,0,13,0,7,0,0,10,0,0,0,0,0,23,62,12,0,102
30906124938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,5,0,8,7,0,16,3,8,0,0,12,3,3,0,0,4,0,10,0,0,16,13,19,8,0,40,13,16,0,0,29,3,9,0,0,12,0,3,0,0,6,4,12,0,0,15,0,6,0,0,8,0,0,0,0,0,49,98,29,0,182
30906124939,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,6,0,10,5,0,8,0,14,4,5,5,0,16,4,3,6,0,17,4,10,3,0,12,7,4,5,0,10,11,16,5,0,37,3,10,0,0,8,4,9,0,0,13,0,4,0,0,4,3,3,0,0,7,0,5,6,0,18,0,0,0,0,4,50,76,46,0,173
30906124940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,10,4,0,15,3,17,0,0,20,3,9,0,0,15,0,6,0,0,6,3,16,0,0,18,0,3,0,0,3,0,0,0,0,0,25,68,17,0,112
30906124941,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,3,0,5,0,8,3,0,3,0,10,6,5,4,0,16,0,5,6,0,5,0,3,0,0,9,5,12,0,0,26,3,19,0,0,26,0,12,0,0,17,3,0,0,0,5,3,13,0,0,13,0,4,0,0,10,0,0,0,0,0,36,90,25,0,153
30906124942,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,0,8,0,16,9,0,7,0,13,4,3,9,0,17,0,7,4,0,13,3,3,4,0,6,7,6,4,0,19,8,18,0,0,26,11,26,4,0,35,0,17,0,0,22,0,5,0,0,3,5,13,0,0,16,8,4,5,0,16,0,0,0,0,0,61,111,47,3,218
30906124943,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,3,9,0,10,0,6,0,0,11,0,7,0,0,11,10,12,0,0,23,6,0,0,0,7,0,10,0,0,9,5,0,0,0,0,0,5,0,0,5,4,5,4,0,9,0,0,0,0,0,35,63,14,0,109
30906124944,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0,0,6,0,5,5,9,0,0,19,3,11,5,0,12,3,7,5,0,10,7,19,6,0,28,0,4,0,0,9,4,11,0,0,17,0,3,0,0,3,0,13,0,0,13,0,3,0,0,11,0,0,0,0,0,39,81,31,0,155
30906125001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,9,6,0,0,0,11,3,0,3,0,5,3,0,0,0,9,3,6,0,0,9,5,0,3,0,9,3,14,0,0,22,3,12,0,0,14,7,13,3,0,11,0,11,0,0,11,7,30,0,0,37,7,11,0,0,13,0,3,0,0,7,54,89,23,0,170
30906125002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,7,0,9,3,0,3,0,14,0,5,4,0,7,0,4,4,0,4,0,0,0,0,3,3,4,0,0,8,6,15,0,0,18,3,14,0,0,15,3,5,0,0,16,3,9,0,0,7,0,5,0,0,5,0,3,4,0,10,0,0,0,0,0,27,71,17,0,124
30906125003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,4,0,6,3,0,12,3,8,0,0,10,6,9,0,0,13,3,8,0,0,11,3,9,0,0,15,5,10,0,0,12,3,17,0,0,19,3,3,0,0,8,4,0,0,0,4,43,66,10,0,122
30906125004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,5,0,0,9,3,0,0,0,10,3,0,3,0,7,3,4,0,0,10,8,0,0,0,6,13,15,3,0,32,9,14,0,0,23,0,12,0,0,9,0,8,5,0,10,3,12,0,0,20,3,6,0,0,12,0,0,0,0,0,55,85,19,0,153
30906125005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,5,0,3,0,0,0,0,0,4,8,0,0,10,3,6,0,0,9,0,4,0,0,8,9,11,0,0,20,3,0,0,0,6,3,0,3,0,10,0,4,0,0,9,0,9,0,0,8,4,3,0,0,8,0,0,0,0,0,37,44,15,0,105
30906125006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,3,0,5,0,4,8,0,0,0,10,10,0,0,0,13,7,3,0,0,15,5,0,3,0,7,0,3,0,0,4,11,4,0,0,11,4,13,0,0,23,4,10,0,0,13,4,9,0,0,11,0,10,0,0,17,3,20,0,0,28,3,5,0,0,13,3,0,0,0,6,67,88,18,0,171
30906125007,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,4,7,0,0,0,12,9,0,0,0,9,9,3,0,0,9,0,0,0,0,3,3,4,0,0,5,11,4,0,0,18,4,9,0,0,11,0,7,3,0,9,4,7,0,0,11,3,18,0,0,20,0,5,0,0,3,0,0,0,0,0,62,58,15,0,136
30906125008,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,5,3,0,4,0,9,5,3,3,0,6,0,3,0,0,3,0,3,0,0,3,9,9,0,0,16,5,4,3,0,11,9,4,0,0,8,3,10,0,0,12,5,14,0,0,19,4,9,0,0,9,0,0,0,0,0,38,55,25,0,116
30906125009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,3,14,0,5,0,16,5,0,0,0,10,3,0,0,0,0,3,0,0,0,7,5,4,0,0,8,4,0,3,0,4,3,3,0,0,9,0,0,0,0,3,4,5,0,0,11,0,0,0,0,0,5,3,0,0,6,3,6,4,0,5,0,0,0,0,0,46,27,16,5,97
30906125010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,7,0,4,3,0,10,0,5,0,0,6,0,6,3,0,7,4,3,0,0,5,9,11,3,0,15,0,10,0,0,12,4,10,0,0,15,0,3,0,0,3,0,10,0,0,11,0,3,4,0,13,0,0,0,0,3,30,64,21,5,117
30906125011,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,12,0,3,0,14,3,3,0,0,13,0,5,0,0,7,4,4,0,0,10,6,7,0,0,15,3,14,0,0,13,4,19,0,0,22,7,7,0,0,14,4,11,0,0,18,0,8,0,0,14,0,4,0,0,4,46,92,17,0,157
30906125012,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,3,0,0,8,3,3,0,0,4,9,0,4,0,14,3,5,0,0,14,0,3,6,0,11,0,0,0,0,9,7,3,3,0,12,6,9,0,0,8,0,13,0,0,18,0,8,0,0,10,13,37,0,0,49,0,3,0,0,10,4,0,0,0,4,65,91,23,0,173
30906125013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,10,3,7,0,0,7,3,3,0,0,6,0,3,0,0,3,5,17,0,0,20,0,0,0,0,4,0,0,0,0,0,26,35,3,0,62
30906125014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,5,0,9,0,0,0,0,6,5,4,0,0,8,7,4,0,0,9,5,6,0,0,10,14,5,5,0,14,7,8,0,0,14,3,9,0,0,14,0,13,0,0,13,6,10,0,0,16,13,28,0,0,42,0,7,9,0,13,0,0,0,0,0,74,89,27,4,189
30906125015,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,4,3,0,0,3,3,4,0,0,7,3,7,4,0,9,6,0,4,0,7,7,0,0,0,11,9,9,3,0,18,4,14,0,0,20,0,12,0,0,10,0,9,0,0,9,7,18,0,0,30,0,4,4,0,5,0,0,0,0,0,61,76,21,0,162
30906125016,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6,0,0,14,0,0,0,0,5,0,0,0,0,3,0,7,0,0,7,3,3,0,0,9,5,3,0,0,5,7,3,0,0,9,0,0,0,0,7,0,13,0,0,14,0,8,0,0,9,0,0,0,0,0,37,52,12,0,100
30906125017,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,3,4,0,0,0,10,0,5,0,0,0,6,5,0,0,13,4,9,0,0,16,6,4,0,0,6,3,6,0,0,13,8,11,0,0,21,4,5,0,0,14,7,11,0,0,16,0,13,0,0,16,15,30,0,0,42,6,7,0,0,13,0,0,0,0,3,72,108,15,0,197
30907125104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,15,4,0,0,0,7,0,0,0,0,9,6,0,0,0,6,0,3,3,0,8,3,3,6,0,8,5,6,0,0,13,10,11,7,0,22,4,15,0,0,19,5,0,0,0,3,0,8,0,0,14,0,4,0,0,11,0,0,0,0,0,49,61,21,0,127
30907125107,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,5,0,5,7,0,0,0,11,8,0,0,0,9,5,0,0,0,7,6,3,0,0,8,5,8,0,0,13,0,11,4,0,11,13,21,0,0,39,8,13,0,0,21,3,12,0,0,17,5,15,0,0,19,9,39,0,0,49,4,7,0,0,9,0,8,0,0,8,75,136,23,0,230
30907125108,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,0,0,0,9,3,0,0,0,7,7,5,0,0,12,0,5,0,0,8,3,4,0,0,16,0,0,0,0,5,8,9,0,0,16,0,9,0,0,19,6,4,0,0,15,4,7,0,0,9,15,47,0,0,53,6,13,5,0,17,4,3,0,0,6,71,111,16,0,196
30907125110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,8,5,0,8,0,12,0,0,14,0,14,0,6,18,0,18,3,9,8,0,18,0,7,4,0,15,4,4,0,0,13,5,12,5,0,24,5,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,40,49,67,3,156
30907125111,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,7,0,13,0,0,5,0,12,6,4,0,0,9,14,3,4,0,18,0,5,4,0,11,0,4,5,0,12,5,7,0,0,13,0,5,0,0,6,6,0,0,0,5,0,0,0,0,0,0,3,0,0,4,3,10,0,0,12,0,0,3,0,3,47,50,46,4,144
30907125112,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,0,4,5,3,8,0,20,0,4,8,0,14,0,8,5,0,11,4,0,0,0,8,0,3,0,0,4,11,7,3,0,22,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,33,34,33,4,108
30907125115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,6,3,3,0,12,4,4,0,0,10,0,3,4,0,5,9,8,0,0,17,0,3,0,0,8,0,17,0,0,17,6,7,0,0,16,17,44,0,0,56,3,17,0,0,22,4,0,0,0,3,59,114,13,0,180
30907125116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,5,0,4,6,0,9,0,4,7,0,18,9,0,3,0,13,3,3,4,0,11,5,5,0,0,12,10,4,0,0,12,11,9,4,0,22,5,4,3,0,13,4,0,0,0,6,0,4,0,0,6,0,5,0,0,6,0,0,3,0,3,0,0,0,0,4,42,50,44,5,140
