UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL115064,0,0,0,58,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,9,3,9,68,37,4,64,11,38,3,47,16,259,22,561
UCL115065,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,4,0,0,0,0,0,0,7,9,36,15,10,41,0,19,3,19,0,106,10,267
UCL115066,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,6,9,57,7,3,40,18,33,5,19,6,71,5,266
UCL115067,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,17,0,0,3,0,0,0,0,0,0,0,0,9,37,10,4,35,4,24,3,28,3,181,22,349
UCL115068,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,4,11,15,5,23,0,13,0,16,4,113,9,219
UCL115069,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,3,5,9,22,9,0,30,3,19,5,12,9,160,16,288
UCL115070,0,0,0,27,0,0,0,0,0,4,0,5,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,3,71,10,6,46,7,25,6,22,11,89,16,298
UCL115071,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,5,3,5,37,11,5,25,6,28,3,14,6,73,16,223
UCL115072,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,5,0,20,18,3,30,0,18,0,28,0,203,11,342
UCL115073,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,3,6,32,11,6,32,0,17,0,25,5,84,13,217
UCL115074,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,4,22,9,0,27,0,17,5,28,3,75,13,195
UCL115075,0,0,0,4,0,0,4,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,3,0,5,9,4,4,15,3,6,0,15,0,177,9,242
UCL115076,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,9,7,12,24,12,0,25,4,13,0,23,0,107,16,235
UCL115077,0,3,0,19,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,11,0,11,38,23,0,21,0,25,3,57,5,534,20,740
UCL115078,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,3,0,5,20,11,4,11,0,17,0,28,8,144,12,258
UCL115079,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,6,6,10,54,11,6,48,11,17,8,20,0,87,28,274
UCL115080,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,4,51,10,3,32,11,21,7,8,0,55,5,207
UCL115081,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,4,4,38,5,3,18,0,13,6,7,0,28,9,121
UCL115082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,0,0,3,0,3,15,7,0,16,7,7,0,15,4,82,14,168
UCL115083,0,3,0,10,0,0,0,0,0,3,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,6,3,14,56,15,0,41,9,37,3,33,8,194,22,409
UCL115084,0,5,0,4,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,9,0,6,20,18,0,8,0,15,0,25,6,221,15,333
UCL115085,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,9,5,19,0,13,8,80,9,167
UCL115086,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,4,56,19,3,52,5,12,0,17,0,30,8,205
UCL115087,0,0,0,6,3,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,23,0,8,0,9,0,43,4,123
UCL115088,0,4,0,4,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,5,0,5,19,5,0,17,3,23,0,16,0,141,7,240
UCL115089,0,0,0,17,0,0,0,0,0,0,0,4,0,0,15,19,0,0,0,0,0,0,0,0,0,4,6,12,66,14,4,69,8,38,11,25,3,178,25,435
UCL115090,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,6,4,8,9,0,0,14,3,6,0,9,0,73,5,134
UCL115091,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,17,13,0,17,3,12,3,11,0,119,9,204
UCL115092,0,0,0,5,3,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,7,39,3,3,23,0,14,0,16,6,79,7,200
UCL115093,0,5,0,28,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,14,9,20,0,11,3,61,4,166
UCL115094,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,5,4,8,32,14,3,32,0,21,0,13,0,157,15,296
UCL115095,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,4,4,16,7,0,15,4,18,4,4,6,33,11,114
UCL115096,0,0,0,14,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,5,3,12,61,36,6,39,10,29,3,43,15,430,27,693
UCL115097,0,6,0,15,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,3,0,8,28,14,0,28,11,45,5,28,4,220,11,398
UCL115098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,10,3,8,0,11,5,42,5,107
UCL115099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,3,9,30,22,3,22,0,17,3,27,3,173,22,330
UCL115100,0,4,0,11,0,0,0,0,0,0,0,6,0,3,10,19,0,0,0,0,0,0,0,0,0,0,0,3,31,14,0,38,0,22,5,43,6,193,18,363
UCL115101,4,4,0,24,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,3,5,8,40,12,9,28,5,27,0,43,6,223,30,424
UCL115102,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,5,23,5,0,16,3,17,0,18,3,104,16,202
UCL115103,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,3,10,3,3,19,0,4,0,12,3,49,8,109
UCL115104,0,3,0,13,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,12,5,12,0,22,0,113,9,215
UCL115105,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,3,35,3,3,27,0,19,0,18,6,62,6,174
UCL115106,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,4,4,38,10,5,35,6,23,0,25,3,176,19,349
UCL115107,0,6,0,18,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,3,30,24,0,50,3,20,7,38,11,115,11,316
UCL115108,0,0,0,52,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,85,3,0,35,4,21,0,15,0,46,5,210
UCL115109,0,7,0,9,0,0,0,0,0,0,0,0,0,3,16,21,0,0,0,0,0,0,0,0,0,0,4,12,32,28,0,49,7,23,8,46,4,333,31,561
UCL115110,0,0,0,18,0,0,0,0,0,6,0,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0,5,8,75,9,6,56,4,26,0,28,8,156,30,391
UCL115111,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,28,0,4,0,0,0,0,0,0,0,5,4,14,54,9,4,37,6,36,0,34,0,135,29,352
UCL115112,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,4,83,5,0,31,10,31,8,13,0,42,9,232
UCL115113,0,3,0,15,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,4,3,43,4,5,30,6,11,0,10,4,54,15,184
UCL115114,0,0,0,3,0,0,0,0,0,0,0,3,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,3,41,9,4,42,4,25,0,28,0,107,11,279
UCL115115,0,0,0,24,0,0,0,0,0,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,3,3,5,53,50,4,67,6,42,7,41,11,180,21,476
UCL115116,0,0,0,16,0,0,0,0,0,0,0,0,0,3,17,26,0,0,0,0,0,3,0,0,0,8,9,26,57,16,5,49,8,46,4,48,7,322,37,601
UCL115117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,7,0,4,16,8,0,12,0,7,4,8,0,227,8,302
UCL115118,0,6,0,9,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,27,4,9,0,25,4,118,5,220
UCL115119,0,0,0,41,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,3,3,7,73,18,0,64,13,38,7,26,4,134,15,402
UCL115120,0,5,0,34,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,9,55,16,5,36,7,23,0,18,10,125,12,297
UCL115121,0,3,0,8,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,3,7,24,4,6,11,5,19,5,22,4,105,12,216
UCL115122,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,6,9,41,12,0,33,8,21,5,22,0,116,16,280
UCL115123,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,19,5,30,3,17,0,16,0,62,6,180
UCL115124,0,0,0,24,0,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,4,3,5,95,40,0,80,8,51,4,48,5,182,23,532
UCL115125,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,16,0,14,46,26,4,41,9,33,3,38,5,306,16,523
UCL115126,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,18,0,9,0,14,3,75,0,158
UCL115127,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,3,0,3,27,15,0,14,4,9,3,16,4,107,12,196
UCL115128,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0,41,3,11,0,29,4,76,13,223
UCL115129,0,7,0,49,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,27,13,3,22,4,29,8,23,4,78,7,205
UCL115130,0,4,0,17,0,0,0,0,0,0,0,0,0,4,19,21,0,0,0,0,0,0,0,0,0,3,10,18,37,24,10,40,6,38,9,44,3,406,34,638
UCL115131,0,0,0,17,0,0,0,3,0,0,0,0,0,7,22,26,0,0,0,0,0,0,0,0,0,5,6,16,48,17,0,67,11,42,3,46,4,303,29,582
UCL115132,0,3,0,13,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,5,27,15,4,21,0,12,0,21,4,140,14,254
UCL115133,0,3,0,23,0,0,0,0,0,0,0,0,0,5,14,19,0,0,0,0,0,0,0,0,0,9,3,14,18,28,4,26,0,29,3,55,5,599,26,784
UCL115134,0,3,0,21,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,0,0,0,0,5,3,16,63,31,5,63,5,34,4,40,4,229,23,497
UCL115135,0,3,0,9,0,0,0,0,0,0,0,0,0,4,21,27,0,0,0,0,0,0,0,0,0,4,15,17,32,22,5,29,0,18,0,29,8,211,35,398
UCL115136,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,5,0,6,34,0,7,22,3,20,0,19,6,56,11,178
UCL115137,0,0,0,21,0,0,0,0,4,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,4,5,7,94,17,4,64,23,41,11,29,6,189,14,493
UCL115138,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,4,60,16,0,32,0,18,0,11,0,73,4,222
UCL115139,0,0,0,15,0,0,0,0,0,0,0,0,0,3,12,14,0,0,0,0,0,0,0,0,0,9,0,9,48,15,0,34,0,28,6,32,9,224,15,404
UCL115140,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,9,0,10,5,19,3,110,11,192
UCL115141,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,8,38,7,0,28,6,15,3,6,0,84,9,201
UCL115142,0,6,0,22,0,0,0,0,0,0,0,0,0,5,18,24,0,0,0,0,0,0,0,0,0,0,0,6,28,21,5,34,0,24,0,41,4,313,20,503
UCL115143,0,0,0,12,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,0,0,0,0,5,44,13,0,48,7,20,0,26,8,117,9,292
UCL115144,0,0,0,13,0,0,0,0,0,0,0,0,0,4,16,17,0,0,0,0,0,0,0,0,0,7,4,11,33,17,5,35,4,30,3,29,10,213,17,391
UCL115145,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,17,12,0,21,0,13,0,32,6,127,9,238
UCL115146,0,4,0,46,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,0,7,43,18,0,42,13,28,8,45,5,227,16,452
UCL115147,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,14,0,17,5,12,4,80,10,174
UCL115148,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,4,0,11,23,12,0,31,0,11,0,15,0,99,14,208
UCL115149,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,23,3,0,16,0,8,0,3,0,12,3,74
UCL115150,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,10,5,10,0,13,3,36,4,118
UCL115151,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,37,7,13,0,6,0,85,16,200
UCL115152,0,0,0,9,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,6,0,4,16,5,3,20,4,8,0,9,4,69,3,135
UCL115153,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,8,5,11,29,5,5,21,0,7,0,5,5,73,11,155
UCL115154,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,4,34,4,0,16,0,16,0,7,3,39,15,143
UCL115155,0,0,0,14,0,0,0,0,0,4,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,10,0,18,63,15,0,52,10,35,5,27,3,186,28,427
UCL115156,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,15,4,13,0,14,0,90,7,180
UCL115157,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,3,11,0,13,0,83,5,152
UCL115158,0,0,0,18,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,0,9,51,16,0,55,3,30,5,26,6,119,24,334
UCL115159,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,45,3,4,18,14,21,3,14,5,55,3,186
UCL115160,0,0,0,34,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,3,72,10,6,29,10,19,5,10,10,55,12,236
UCL115161,0,0,0,7,0,0,0,0,0,0,0,4,0,5,14,21,0,0,0,0,0,0,0,0,0,5,3,10,60,31,0,50,0,36,9,38,6,240,21,491
UCL115162,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,65,11,3,44,8,17,0,21,0,142,15,327
UCL115163,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,7,34,10,5,21,4,13,7,10,8,64,7,185
UCL115164,0,3,0,5,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,10,3,7,0,13,3,131,8,198
UCL115165,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,30,0,3,17,5,10,0,10,0,37,7,111
UCL121001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,18,0,14,0,12,4,50,4,123
UCL121002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,7,0,5,0,28,0,57
UCL121003,0,4,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,6,5,11,0,11,6,70,4,125
UCL121004,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,7,5,10,0,6,0,13,0,50,3,113
UCL121005,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,3,12,0,0,3,22,4,58
UCL121006,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,3,3,0,12,4,50,4,92
UCL121007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,3,8,13,4,0,16,0,10,0,11,3,84,9,135
UCL121008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,0,16,5,30
UCL121009,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,5,0,7,0,0,0,43,3,89
UCL121010,0,3,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,7,0,3,0,10,0,41,3,94
UCL121011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,7,0,4,0,37,0,68
UCL121012,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,22,0,11,0,14,4,42,4,112
UCL121013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,6,6,8,4,45
UCL121014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,7,0,3,0,6,0,23,5,62
UCL121015,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,12,0,3,5,9,0,21,0,80
UCL121016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,10,0,5,0,6,0,23,0,66
UCL121017,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,5,10,8,0,14,4,22,5,83
UCL121018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,16,5,0,8,5,12,0,0,5,45,8,101
UCL121019,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,0,15,4,6,0,35,0,87
UCL121020,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,0,11,0,4,3,3,0,23,0,70
UCL121021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,18,0,8,0,3,3,15,6,70
UCL121022,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,7,13,5,0,8,5,10,0,8,0,42,8,92
UCL121023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,6,5,3,0,6,0,8,0,12,0,71,3,117
UCL121024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,3,0,33,4,61
UCL121025,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,8,3,4,4,21,0,53
UCL121026,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,20,13,5,9,0,0,0,21,3,54,7,135
UCL121027,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,4,0,4,0,9,5,15,6,47
UCL121028,0,5,0,12,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,8,3,11,0,16,7,70,9,141
UCL121029,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,0,0,4,5,14,0,0,10,0,13,0,7,5,16,6,68
UCL121030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,4,23,5,4,8,5,10,0,8,0,29,7,93
UCL121031,0,3,0,13,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,19,0,13,3,17,3,68,8,153
UCL121032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,8,0,11,0,40,4,92
UCL121033,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,19,6,38
UCL121034,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,4,4,7,0,3,0,25,3,83
UCL121035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,13,5,0,17,0,9,3,7,6,35,5,103
UCL121036,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,21,0,17,4,12,0,71,4,158
UCL121037,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,13,0,4,7,8,6,55,7,116
UCL121038,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19,0,7,0,3,4,28,5,76
UCL121039,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,17,0,5,0,8,9,25,0,78
UCL121040,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,9,5,0,0,0,0,23,3,63
UCL121041,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,17,5,0,4,0,8,0,10,0,37,6,84
UCL121042,0,4,0,15,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,4,3,14,0,3,5,0,4,0,17,3,36,9,93
UCL121043,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,4,4,8,0,5,0,14,0,53
UCL121044,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,5,0,0,0,22,9,55
UCL121045,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,7,0,4,0,10,0,46,7,96
UCL121046,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,4,5,0,0,3,0,8,0,50
UCL121047,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6,4,6,0,4,0,14,5,58
UCL121048,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,7,0,7,0,3,0,51,4,91
UCL121049,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,5,0,6,3,4,0,14,0,51
UCL121050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,0,10,5,93,7,127
UCL121051,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,3,0,13,8,0,15,0,14,0,13,3,58,8,137
UCL121052,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,11,0,7,3,16,5,60,5,121
UCL121053,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,5,0,5,13,3,0,7,0,8,0,9,0,44,6,99
