SAL_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SAL31330,211,130,262,405,530,411,117,9,0,2080,3,0,4,10,7,4,10,0,0,36,0,0,0,0,3,0,0,0,0,6,5,0,8,11,11,16,0,0,0,51,4,0,0,0,5,8,0,0,0,8,4,5,3,18,16,13,0,0,0,68,0,4,0,3,4,10,3,0,0,29,56,19,17,30,32,34,5,0,0,202,73,13,8,4,10,6,3,0,0,120,0,0,7,5,7,7,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,4,13,22,25,11,0,0,0,72,0,5,9,7,11,4,3,0,0,38,10,4,10,28,45,18,0,0,0,125,0,5,13,13,9,9,0,0,0,39,6,7,22,44,65,27,4,0,0,174,11,16,37,85,134,88,18,0,0,399,17,29,69,132,151,107,19,0,0,534,4,3,0,4,0,5,0,0,0,12,0,7,8,8,14,11,5,0,0,56
SAL31331,60,217,419,362,346,238,73,12,0,1731,0,0,3,3,3,0,0,0,0,9,0,0,7,4,3,0,0,0,0,16,3,8,4,6,8,5,0,0,0,34,0,0,0,4,3,0,0,0,0,6,0,0,7,6,8,3,0,0,0,25,0,5,3,0,3,4,0,0,0,17,13,24,29,12,14,12,3,0,0,94,46,28,54,14,15,6,0,0,0,161,0,0,3,5,10,5,0,0,0,28,0,0,12,13,10,9,0,0,0,45,0,4,13,11,12,4,0,0,0,50,0,0,4,0,6,10,4,0,0,28,3,36,60,53,54,34,5,0,0,236,0,11,19,9,10,7,7,0,0,58,0,8,25,31,56,17,0,0,0,139,4,16,72,62,70,52,9,0,0,287,0,47,95,81,78,57,3,0,0,375,0,9,19,7,11,0,0,0,0,55,4,7,17,9,11,12,4,0,0,64
SAL31332,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31333,103,111,316,361,349,295,87,12,0,1641,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,11,16,21,0,0,0,55,0,0,0,0,0,0,0,0,0,0,4,0,8,7,5,7,0,0,0,33,0,3,5,7,8,5,0,0,0,29,24,16,41,36,28,39,4,0,0,196,38,20,19,25,11,14,3,0,0,130,0,6,3,0,11,6,0,0,0,23,0,0,4,3,7,0,0,0,0,11,0,3,3,8,4,9,0,0,0,32,0,0,7,7,7,6,0,3,0,27,0,3,26,23,19,7,7,0,0,95,0,3,4,16,14,10,10,0,0,59,0,3,5,14,21,18,0,0,0,65,4,10,39,46,70,38,3,0,0,214,4,21,72,88,101,83,21,0,0,394,0,5,10,8,10,9,3,0,0,43,3,8,19,19,14,15,0,0,0,73
SAL31334,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31335,0,0,0,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31336,47,28,47,102,167,105,27,3,0,532,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,3,0,0,3,6,0,0,0,8,0,0,0,0,3,3,0,0,0,11,11,0,5,7,6,9,0,0,0,36,18,3,0,0,8,0,0,0,0,30,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,9,11,3,0,0,0,24,0,0,0,3,4,7,0,0,0,15,0,0,4,15,15,11,4,0,0,47,0,0,0,3,3,0,0,0,0,16,0,0,12,9,26,3,0,0,0,44,0,3,10,11,33,6,3,0,0,64,0,11,7,28,37,20,5,0,0,116,0,0,5,0,0,3,0,0,0,6,0,3,6,0,5,3,0,0,0,19
SAL31337,7,3,20,10,10,14,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,8,0,0,0,0,6,0,0,0,0,9,0,3,4,8,0,13,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL31338,76,168,388,352,273,244,44,6,0,1556,0,0,0,0,0,3,0,0,0,6,0,0,0,3,3,0,0,0,0,6,3,4,12,14,25,17,0,0,0,85,0,0,0,0,0,0,0,0,0,7,0,0,5,6,4,9,0,0,0,25,0,4,13,16,18,8,0,0,0,49,33,37,40,35,32,33,0,0,0,204,18,11,27,13,13,3,0,0,0,88,0,3,20,13,16,11,0,0,0,62,0,0,6,0,0,0,0,0,0,5,0,0,10,11,4,6,0,0,0,33,0,0,9,14,5,3,0,0,0,26,0,5,12,9,7,5,0,0,0,38,3,3,13,15,9,15,0,0,0,66,0,0,19,22,9,7,3,0,0,61,4,18,37,37,38,22,9,0,0,166,4,32,68,94,74,49,11,0,0,330,0,0,3,4,4,6,0,0,0,19,3,7,26,21,6,8,0,0,0,60
SAL31339,0,0,0,3,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31341,0,0,0,0,5,4,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31342,0,0,0,6,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31343,0,5,4,7,8,8,4,0,0,28,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31344,0,0,3,3,11,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31345,61,24,46,92,106,69,26,0,0,427,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,3,0,0,0,25,0,0,0,0,4,0,0,0,0,6,9,0,4,5,6,8,0,0,0,39,11,0,0,0,0,0,0,0,0,21,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,4,8,7,3,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,4,0,0,0,13,0,0,9,30,23,21,0,0,0,90,4,8,7,23,28,22,3,0,0,85,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,13
SAL31346,131,179,442,563,555,262,80,3,0,2223,0,0,0,0,0,0,0,0,0,10,0,0,3,7,4,0,0,0,0,14,5,0,13,17,13,7,0,0,0,58,0,0,0,3,5,4,0,0,0,9,0,3,27,13,7,7,0,0,0,57,3,5,7,9,5,4,0,0,0,33,46,33,24,29,23,18,7,0,0,182,76,32,16,9,7,0,0,0,0,144,0,0,8,20,6,10,0,0,0,45,0,5,3,10,9,0,0,0,0,24,0,7,18,25,21,10,0,0,0,79,4,5,10,7,8,7,0,0,0,29,0,17,57,80,52,11,0,0,0,214,0,6,20,17,10,6,0,0,0,54,0,9,33,61,65,26,4,0,0,196,14,17,56,89,126,69,14,0,0,380,11,42,148,143,144,79,21,0,0,587,5,6,13,4,6,6,0,0,0,49,4,5,17,10,15,8,0,0,0,62
SAL31347,83,176,420,488,348,212,54,5,3,1799,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,6,12,6,4,4,0,0,32,0,0,3,0,7,0,0,0,0,10,0,0,13,11,18,4,0,0,0,44,0,7,7,8,10,6,4,0,0,38,23,35,23,16,21,14,0,0,0,133,33,25,13,11,4,5,6,0,0,99,0,8,8,11,12,3,4,0,0,40,0,0,6,0,7,3,0,0,0,15,0,5,26,17,15,11,0,0,0,76,0,3,11,6,0,6,0,0,0,28,6,30,68,61,29,12,0,0,0,201,0,5,13,21,13,7,0,0,0,56,0,9,21,58,34,17,4,0,0,141,4,17,53,62,83,59,7,0,0,290,6,50,156,122,73,66,13,4,0,487,0,3,5,7,9,0,0,0,0,22,0,8,9,8,16,6,0,0,0,55
SAL31348,20,31,93,101,145,121,36,3,0,555,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,3,5,3,0,0,0,10,0,0,0,0,0,5,0,0,0,4,0,0,3,0,4,4,3,0,0,13,0,0,0,0,0,0,0,0,0,4,14,11,12,6,6,13,0,0,0,67,10,8,13,10,7,7,9,0,0,65,0,0,4,9,6,5,6,0,0,25,0,3,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,3,11,0,0,0,18,0,0,3,6,10,7,0,0,0,32,0,0,4,9,11,4,0,0,0,25,0,0,9,9,11,8,0,0,0,36,0,4,8,14,28,28,7,0,0,82,0,12,20,38,42,54,9,0,0,174,0,3,3,0,0,8,0,0,0,15,0,0,3,5,4,4,0,0,0,20
SAL31349,46,60,76,126,176,145,60,16,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,4,0,6,5,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,8,7,0,0,39,0,0,0,0,3,3,0,0,0,11,9,5,13,4,15,10,3,0,0,67,22,4,7,7,9,0,0,0,0,54,0,0,3,0,3,0,0,0,0,9,0,0,0,0,6,5,0,0,0,16,0,0,0,12,4,0,0,0,0,24,0,0,5,4,9,13,0,3,0,36,0,3,7,18,9,13,3,0,0,52,0,4,0,6,7,7,0,0,0,23,0,0,5,8,13,9,0,0,0,28,3,3,12,25,18,19,5,0,0,79,3,10,19,23,32,33,5,0,0,134,0,4,0,0,0,5,0,0,0,17,0,4,0,0,5,5,0,0,0,21
SAL31350,36,144,423,275,138,77,25,0,0,1119,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,22,13,8,10,0,0,0,61,0,0,0,0,0,0,0,0,0,3,0,0,22,9,12,5,0,0,0,45,0,6,4,7,6,3,0,0,0,30,12,34,42,27,21,10,0,0,0,149,20,19,26,13,0,5,0,0,0,78,0,3,11,7,3,5,3,0,0,31,0,0,6,0,0,0,0,0,0,8,0,3,9,5,0,0,0,0,0,25,0,4,9,4,0,0,0,0,0,14,0,4,13,12,3,3,0,0,0,40,0,3,17,11,6,5,0,0,0,46,0,0,22,7,9,6,0,0,0,50,0,12,47,28,18,6,0,0,0,113,0,39,94,60,37,14,7,0,0,263,5,0,8,6,0,0,0,0,0,15,0,9,24,11,4,3,0,0,0,58
SAL31351,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31352,46,51,107,97,140,130,46,19,3,638,0,0,8,0,5,6,8,0,0,29,0,0,0,0,0,0,0,0,0,5,8,5,4,6,7,13,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,3,12,10,14,13,16,10,6,0,0,69,11,0,3,3,11,6,0,0,0,41,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,10,0,0,4,0,0,0,0,0,0,3,0,0,10,10,4,0,0,0,0,37,0,0,0,0,0,7,0,0,0,14,0,0,0,10,5,9,3,0,0,24,0,4,9,14,30,10,4,0,0,86,3,10,18,27,26,43,8,0,0,140,0,0,0,0,0,0,0,0,0,3,0,0,6,4,3,5,0,0,0,15
SAL31353,8,4,15,17,20,17,4,0,4,85,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31354,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31355,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31356,159,241,446,617,764,743,327,80,5,3383,0,0,3,4,3,3,4,0,0,21,0,0,0,3,4,0,0,0,0,10,0,6,13,18,34,35,14,0,0,114,0,0,0,0,5,4,0,0,0,11,3,10,33,47,40,34,13,0,0,180,3,0,12,18,27,11,8,0,0,90,51,37,51,49,63,58,29,0,0,340,83,42,48,30,26,18,6,0,0,257,7,0,6,21,12,16,10,0,0,69,4,7,14,6,12,7,0,0,0,53,0,3,17,21,39,27,6,0,0,114,0,9,20,26,42,42,21,5,0,165,0,22,47,58,82,49,30,4,0,282,4,5,11,22,31,21,10,5,0,104,0,0,15,25,34,21,6,0,0,100,3,16,44,81,110,64,17,4,0,344,12,49,92,131,137,134,31,0,0,588,12,7,19,6,19,11,7,4,0,87,6,8,33,44,35,29,6,0,0,154
