SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL51381,4,7,24,25,10,14,9,6,0,104,149,363,786,639,594,549,237,28,0,3342,3,4,3,7,13,6,13,9,0,52,0,19,138,139,120,88,21,3,0,535,9,17,40,44,36,53,29,7,0,240,0,5,15,15,18,9,0,0,0,60,5,38,103,89,62,70,32,5,0,407,3,11,29,30,30,22,11,4,0,133,90,115,111,56,60,60,34,11,0,538,80,89,91,68,38,28,8,0,0,421,5,22,56,47,35,33,18,0,0,213,3,3,24,10,22,6,6,0,0,76,0,11,41,55,63,43,33,3,0,258,9,10,28,29,34,41,22,3,0,174,0,79,243,213,166,146,96,15,0,959,0,16,56,30,34,29,17,3,0,185,0,23,73,72,90,73,29,3,0,360,22,60,152,126,120,127,69,7,0,682,7,99,243,210,186,208,61,11,0,1025,16,31,37,20,15,16,9,0,0,146
SAL51382,0,0,0,0,0,0,0,0,0,0,3,5,7,11,9,6,3,0,0,42,0,0,6,16,19,11,12,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,4,0,9,4,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51385,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,4,0,0,0,31,0,7,10,8,11,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,5,6,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51390,0,5,4,5,4,0,0,0,0,17,71,63,126,143,165,147,46,7,0,761,0,0,5,0,9,4,4,4,0,28,6,18,49,51,64,47,8,0,0,243,10,10,36,27,42,40,10,0,0,164,0,0,4,9,9,0,0,0,0,20,3,12,35,30,35,32,13,0,0,161,0,0,3,0,9,4,0,0,0,25,34,26,23,20,22,29,12,0,0,159,30,17,18,14,14,8,3,0,0,109,0,3,7,3,14,19,9,0,0,59,0,0,0,0,4,6,0,0,0,9,0,0,4,8,6,3,0,0,0,27,4,0,0,12,8,9,0,4,0,35,0,9,11,20,11,15,4,0,0,62,0,3,3,3,10,10,0,0,0,36,3,7,14,5,23,18,4,0,0,58,4,8,13,24,27,36,8,0,0,110,6,8,30,41,32,35,6,0,0,158,0,0,3,0,0,0,4,0,0,9
SAL51391,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,4,0,0,17,0,0,0,3,0,4,6,0,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51392,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,7,0,0,0,16,0,0,0,7,0,9,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51393,0,0,4,0,0,3,0,0,0,8,0,5,23,26,36,24,5,0,0,127,0,3,0,9,0,4,3,0,0,21,0,0,14,8,9,14,0,0,0,50,0,0,0,0,6,6,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,6,3,4,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,3,5,7,6,0,0,0,0,22,0,3,0,9,6,7,0,0,0,23,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,10,11,16,4,0,0,44,0,0,4,4,10,3,0,0,0,17,0,0,4,3,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
SAL51394,10,14,21,48,24,16,0,0,0,132,206,322,625,925,678,351,67,11,0,3177,0,5,0,14,17,3,7,0,0,42,0,9,75,138,119,40,10,0,0,392,10,23,61,145,117,61,9,0,0,420,0,3,15,24,24,7,5,0,0,73,24,45,133,159,105,58,10,0,0,533,8,9,48,61,68,26,3,0,0,216,98,112,115,132,87,50,20,5,0,616,153,72,61,58,50,20,8,4,0,423,7,22,71,122,81,63,17,0,0,382,6,6,7,17,5,6,0,0,0,50,0,9,40,58,32,17,5,0,0,160,0,3,15,15,23,10,0,0,0,68,8,33,82,179,106,36,9,0,0,454,4,13,32,51,37,24,3,0,0,172,3,19,62,101,109,66,3,0,0,365,15,42,94,159,173,69,12,4,0,568,23,119,191,292,205,129,27,4,0,979,16,21,22,15,14,5,4,0,0,90
SAL51395,0,0,0,3,5,0,0,0,0,13,23,36,39,59,67,67,18,0,0,310,0,3,0,3,4,0,7,0,0,21,0,3,15,7,9,7,0,0,0,48,3,3,7,0,3,4,0,0,0,25,0,0,0,0,3,0,0,0,0,7,0,9,9,13,11,7,3,0,0,47,0,0,3,6,6,4,0,0,0,14,11,16,17,12,18,12,6,0,0,93,19,11,9,7,6,4,0,0,0,63,0,0,5,10,7,16,8,0,0,51,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,0,0,0,6,0,0,0,7,0,8,0,0,0,19,0,0,6,4,4,6,0,0,0,26,0,0,0,3,9,11,0,0,0,27,0,6,8,7,13,23,8,0,0,63,0,3,8,25,24,13,6,0,0,84,3,5,0,0,0,0,0,0,0,8
SAL51396,7,10,30,24,16,13,4,0,0,108,133,278,627,510,506,406,107,11,0,2582,0,4,0,4,11,10,9,0,0,39,0,13,71,64,64,26,5,0,0,242,20,44,74,102,114,77,18,4,0,448,0,3,12,8,6,12,0,0,0,51,14,42,128,145,88,85,30,3,0,531,3,11,25,39,30,32,10,0,0,141,66,104,109,61,78,71,27,3,0,522,70,74,62,45,29,18,4,0,0,306,0,20,58,65,76,66,18,0,0,301,4,4,9,8,8,4,0,0,0,39,0,4,18,20,20,5,3,0,0,84,0,9,6,18,18,9,7,0,0,67,0,19,87,76,51,28,7,0,0,268,4,17,33,29,42,32,8,0,0,161,0,15,86,71,66,50,10,4,0,303,12,29,118,89,115,83,40,0,0,490,7,82,181,136,139,132,24,0,0,711,7,7,22,11,20,8,4,0,0,79
SAL51397,4,5,4,10,0,4,0,0,0,29,63,50,128,131,144,154,33,4,0,713,4,4,3,3,5,10,11,4,0,41,0,0,3,3,8,3,0,0,0,25,5,3,5,8,14,5,5,0,0,49,0,0,0,5,0,8,0,0,0,18,3,7,34,28,23,12,3,0,0,115,0,0,7,7,6,0,7,0,0,27,37,26,32,27,22,27,10,0,0,181,38,14,29,22,12,9,0,0,0,130,0,3,6,10,4,8,3,0,0,39,0,0,4,0,0,3,0,0,0,8,0,0,0,3,5,3,0,0,0,12,0,4,0,0,9,0,0,5,0,13,0,0,23,12,5,14,0,4,0,62,0,0,7,10,7,5,4,0,0,34,4,0,8,21,23,20,4,0,0,80,0,3,21,24,40,37,3,3,0,133,6,17,54,46,56,75,16,0,0,276,0,6,10,5,3,3,0,0,0,29
SAL51398,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,14,4,0,0,22,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL51399,0,0,0,0,0,0,0,0,0,0,4,0,0,8,13,15,4,0,0,51,0,0,0,6,3,5,0,0,0,13,0,0,0,3,8,3,0,0,0,15,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,11,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51401,0,0,0,0,0,0,0,0,0,4,4,8,29,25,10,10,4,0,0,92,0,0,3,5,0,4,0,0,0,15,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,12,0,0,22,24,7,13,6,0,0,77,0,5,8,3,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,4
SAL51402,0,5,19,5,10,5,0,0,0,38,66,175,427,277,190,128,31,0,0,1293,0,0,6,4,0,0,0,0,0,14,0,7,65,47,22,21,0,0,0,153,3,21,40,29,20,15,6,0,0,141,0,0,3,8,3,5,0,0,0,22,0,23,75,58,25,21,6,0,0,209,3,4,22,7,16,9,3,0,0,63,24,53,76,24,20,6,4,0,0,214,54,86,65,31,11,6,0,0,0,253,3,22,52,21,25,11,6,0,0,133,0,0,9,10,3,3,0,0,0,31,0,0,11,19,8,5,0,0,0,41,0,0,3,10,10,9,0,0,0,38,0,27,97,60,36,28,7,0,0,261,0,11,44,28,18,11,4,0,0,116,0,11,52,42,40,30,8,0,0,174,9,26,68,59,44,31,10,0,0,249,9,38,142,85,56,49,16,0,0,394,10,14,26,9,3,4,0,0,0,58
SAL51403,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,5,0,0,16,0,0,0,5,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL51404,0,0,0,3,3,3,0,0,0,10,12,9,10,28,38,29,6,0,0,130,0,0,0,0,0,0,0,0,0,4,0,5,0,4,15,9,0,0,0,32,3,0,4,11,7,4,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,6,3,3,14,8,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,7,4,3,7,3,0,0,0,25,12,3,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,7,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,3,5,9,4,0,0,0,17,0,0,0,3,4,9,0,0,0,20,0,0,0,0,9,6,3,0,0,20,0,0,0,0,0,0,0,0,0,7
SAL51405,3,13,18,24,17,18,8,0,0,98,145,237,475,589,598,402,126,10,0,2576,3,4,6,8,4,5,0,0,0,28,0,10,57,91,58,37,6,0,0,259,12,8,34,58,42,43,13,3,0,207,0,0,13,26,21,19,0,0,0,81,12,40,110,127,118,89,26,5,0,530,0,6,11,36,39,27,9,0,0,126,109,101,84,62,83,81,33,3,0,556,64,57,53,41,47,38,16,0,0,313,0,9,22,26,27,32,19,0,0,141,0,7,11,12,8,9,0,0,0,42,0,10,32,58,63,26,4,0,0,188,0,11,18,19,26,23,12,4,0,111,6,36,132,157,141,79,27,6,0,576,4,11,26,24,21,28,13,3,0,123,3,10,53,73,80,64,11,0,0,296,7,35,68,91,125,94,21,0,0,439,13,70,162,188,168,129,42,3,0,766,14,6,12,10,21,12,0,0,0,80
SAL51406,0,0,0,0,0,0,0,0,0,4,5,3,8,4,13,10,0,0,0,39,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,3
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
