SAL_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
SAL20914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,15,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20915,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20917,0,0,9,7,13,0,26,4,0,0,0,0,0,4,37,10,129,91,313,13,593,4,3,18,11,25,0,64,15,9,81,106,805,19,1026,19,6,83,37,101,6,241,19,3,106,77,126,9,342,4,4,34,20,67,0,129,14,7,41,46,93,4,211,14,6,38,20,28,0,102,42,4,84,33,20,0,186,7,0,12,8,18,4,46,95,20,233,83,65,6,503,10,0,32,29,69,3,147,29,14,72,69,86,5,286,72,28,92,27,34,0,257,47,14,97,56,54,3,273,9,0,19,18,23,3,71,7,5,36,21,151,5,225,15,0,52,40,129,28,266,466,136,1274,803,2224,106,5008,0,0,10,4,7,0,15,0,0,0,3,0,0,7,14,5,90,43,68,9,227,7,0,11,6,3,0,28,12,3,40,35,47,0,131,14,6,52,50,47,5,172,16,7,112,103,145,9,393,8,5,26,42
SAL20918,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,11,0,11,0,37,0,0,3,0,0,0,9,0,0,8,8,42,0,55,0,0,0,5,0,0,7,0,0,4,6,6,0,12,0,0,0,0,5,0,8,0,0,7,4,5,0,14,0,0,8,0,0,0,10,0,0,6,7,4,0,20,0,0,0,0,0,0,3,9,7,13,5,3,0,33,0,0,0,8,4,0,15,3,0,8,6,9,0,27,15,4,14,5,0,0,33,9,3,9,0,3,0,24,0,0,0,0,4,0,6,0,0,3,0,8,0,7,0,0,14,0,9,0,17,45,23,101,51,114,0,338,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,4,0,10,0,0,0,0,0,0,0,0,0,0,4,8,0,15,0,0,6,4,0,0,3,0,0,7,5,3,0,14,0,0,0,0
SAL20919,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,0,3,0,0,6,0,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,4,0,6,4,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,4,7,4,23,13,41,0,95,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,9,0,0,0,0
SAL20921,0,0,5,5,26,0,43,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,7,0,5,5,0,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,6,5,0,0,0,0,0,9,0,0,0,0,5,0,5,0,0,0,0,3,0,7,0,0,0,0,3,0,8,12,4,23,11,76,3,133,0,3,8,3,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,8,0,0,4,0
SAL20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20923,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20924,0,0,6,0,0,0,3,3,4,0,0,0,0,11,13,3,42,9,17,4,84,7,0,16,0,4,0,28,19,4,46,16,55,7,142,8,0,26,4,3,0,45,9,5,58,23,13,6,120,11,0,47,27,41,8,134,11,4,43,6,9,0,75,11,8,64,12,4,0,103,32,8,96,4,9,0,156,6,0,19,4,11,3,39,195,35,362,42,23,3,648,9,0,33,12,13,0,65,53,14,74,13,20,7,179,115,11,61,4,3,0,192,110,21,128,18,15,5,288,14,9,48,13,7,0,87,18,0,19,4,23,0,58,13,7,52,18,6,5,99,648,126,1245,227,263,48,2564,3,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,34,5,0,3,50,3,0,11,6,5,0,19,0,0,20,4,5,0,32,3,4,17,0,3,0,35,10,9,110,27,18,3,191,12,5,60,31
SAL20925,3,0,4,0,0,0,15,4,0,5,0,0,0,10,16,5,63,12,20,0,122,9,0,18,3,3,0,35,12,9,77,17,81,0,197,10,3,17,10,3,0,45,15,0,57,33,20,0,132,3,0,56,21,34,5,121,10,0,39,6,13,0,71,28,15,60,9,13,3,131,42,19,89,14,4,0,170,3,3,32,5,6,4,50,205,47,418,43,15,9,744,12,6,39,10,8,6,76,60,26,128,16,17,3,242,125,37,105,5,12,0,283,129,15,151,19,17,0,333,17,9,65,17,7,0,117,12,3,19,9,19,0,60,27,4,51,11,8,3,97,746,200,1494,251,302,45,3035,0,0,10,0,3,0,7,0,0,0,0,0,0,6,21,9,41,11,6,4,82,7,5,10,3,0,0,25,12,0,33,8,0,0,59,7,0,26,3,0,0,36,13,12,135,38,26,0,224,14,0,74,21
SAL20926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20929,0,0,6,0,0,0,6,5,0,0,0,0,0,4,10,6,33,8,3,0,56,0,0,8,0,0,0,13,12,0,35,15,29,6,99,7,0,14,4,9,0,28,6,3,27,16,5,6,66,3,0,20,20,22,0,68,10,3,19,17,16,0,63,6,5,24,3,0,0,33,12,3,49,12,5,3,79,0,3,13,0,3,0,28,78,17,108,18,14,0,231,8,3,23,5,6,5,53,30,9,47,13,12,4,110,65,15,49,8,9,3,148,31,12,53,12,21,0,127,8,0,32,11,9,0,60,12,0,11,5,10,0,35,6,0,20,6,9,0,46,302,78,590,167,191,30,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,8,0,26,0,0,5,0,0,0,11,0,3,12,0,0,0,23,0,0,7,4,0,0,15,5,4,48,23,13,0,87,0,4,33,15
SAL20930,0,0,4,0,5,0,10,0,0,0,4,0,0,4,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,9,3,17,0,28,0,0,3,6,3,0,6,0,0,5,0,0,0,3,3,0,5,0,0,0,10,0,0,0,0,6,0,7,0,0,0,0,0,0,0,5,0,11,0,0,0,16,0,0,0,9,4,0,15,4,0,12,0,0,0,24,0,0,3,0,0,0,10,0,3,0,0,0,0,3,3,0,5,0,0,0,4,10,0,4,0,0,0,12,0,0,8,0,0,0,7,0,0,0,0,0,0,5,0,0,3,0,0,0,11,23,10,71,34,37,4,180,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,3,0,3,17,3,0,4,5
SAL20931,0,0,0,0,0,0,3,0,0,12,3,4,0,16,0,0,16,9,26,0,53,0,0,0,0,4,0,4,0,0,5,5,93,4,107,0,0,4,0,0,0,9,0,0,15,4,26,8,53,3,0,5,3,21,0,33,0,0,0,3,4,0,14,0,0,0,6,0,0,11,0,0,8,6,4,0,13,0,0,0,0,3,0,4,6,4,26,3,9,0,43,0,0,5,0,9,0,5,8,0,18,15,15,0,54,19,5,26,12,10,0,77,17,5,42,8,17,0,90,3,0,5,0,6,0,11,6,0,4,3,16,5,30,0,0,5,0,14,0,16,63,22,193,79,273,20,647,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,3,6,0,24,0,0,0,3,0,0,4,0,0,0,5,13,0,14,0,0,0,3,0,0,8,6,0,19,15,25,5,67,6,0,8,12
SAL20932,0,0,0,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,4,0,0,0,0,26,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,10,0,0,0,0,3,0,9,0,0,6,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,4,0,5,0,7,5,0,13,13,80,3,115,0,0,0,6,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0
SAL20933,0,0,0,0,7,4,13,0,0,0,0,3,0,3,0,0,0,0,9,0,9,0,0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,34,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20935,6,0,9,3,3,0,13,7,0,5,0,0,0,14,21,5,87,27,42,3,197,11,3,17,9,10,0,53,31,0,93,29,135,11,298,12,8,37,15,23,0,88,60,3,105,50,43,5,267,34,0,99,87,63,8,299,51,7,82,35,47,11,237,18,7,68,16,13,4,127,35,15,133,28,21,3,233,8,0,19,7,11,3,48,159,17,294,40,35,4,560,34,0,68,31,16,5,160,73,35,148,39,35,3,335,137,46,113,24,17,0,336,89,24,153,47,26,9,345,12,12,55,20,17,0,111,13,3,30,17,31,0,108,33,0,76,25,40,28,201,842,194,1685,546,649,108,4021,0,0,0,0,0,0,6,0,0,0,0,0,0,4,14,3,57,8,21,5,108,10,0,11,5,0,0,30,3,3,34,11,3,0,50,3,0,19,13,9,0,42,22,3,142,43,51,7,263,29,5,100,53
SAL20936,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,4,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20937,0,0,0,0,3,0,5,0,0,3,0,0,0,3,20,0,62,17,43,5,149,10,0,10,0,8,0,22,20,0,35,32,114,3,198,13,3,28,15,12,5,82,14,0,53,25,36,0,137,5,0,26,17,24,4,82,12,6,32,16,25,0,95,7,0,24,11,10,0,55,37,11,82,17,3,0,146,7,0,16,8,7,0,36,90,10,164,34,11,5,316,4,4,19,16,15,0,61,23,10,38,20,12,0,105,52,18,43,12,9,0,131,33,7,50,15,21,0,123,4,0,14,7,5,0,30,14,0,9,7,24,0,60,16,0,40,18,16,4,93,383,72,773,289,390,33,1939,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,40,11,12,0,77,4,0,7,3,0,0,14,3,0,24,3,7,0,44,7,0,21,6,5,6,43,26,5,74,25,22,7,159,3,3,18,13
SAL20938,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,28,0,53,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20939,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,6,14,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,7
SAL20940,0,0,7,3,24,0,37,0,0,0,0,0,0,0,0,0,3,4,11,0,20,0,0,0,0,8,3,9,0,0,0,0,34,0,34,0,0,0,0,8,0,7,0,0,4,0,7,0,6,0,0,0,4,5,0,12,0,0,0,0,7,3,14,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,6,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,6,0,10,3,0,5,0,0,0,14,4,3,0,3,9,0,21,3,0,6,0,3,0,12,0,0,0,0,5,0,12,0,0,0,0,0,0,4,19,10,42,20,141,9,241,0,4,6,3,9,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,6,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,10,0,13,0,0,0,3
