SAL_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
SAL30595,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,22,0,38
SAL30596,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18
SAL30597,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10
SAL30598,0,21,25,170,0,215,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,0,5,8,0,0,0,0,9,60,18,9,122,4,215,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,29,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,38,0,55,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,20,0,37,0,0,0,0,16,20,99,35,28,286,20,467
SAL30599,0,4,5,54,3,71,0,0,0,14,0,15,0,0,0,0,0,0,3,0,0,0,0,4,3,4,0,0,0,3,10,5,7,43,0,62,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0,22,24,4,3,13,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,26,0,0,0,0,19,19,55,14,13,106,22,213
SAL30600,8,54,41,555,10,673,0,4,0,79,0,81,8,0,0,0,0,10,0,0,0,0,0,5,9,3,3,0,0,14,99,58,42,444,20,656,13,0,0,0,0,22,10,0,0,0,0,11,10,5,8,103,3,138,0,0,0,5,0,5,0,0,0,0,0,0,6,0,0,4,0,8,31,7,3,121,5,160,12,0,0,21,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,7,0,0,0,0,7,8,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,30,6,0,0,0,34,26,8,3,112,0,150,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,3,0,4,56,8,4,19,0,87,0,0,0,22,169,191,285,100,68,1031,203,1682
SAL30601,0,0,6,65,0,73,0,0,3,26,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,56,3,74,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,6,0,0,0,0,32,30,25,3,8,138,35,214
SAL30602,19,166,123,2602,32,2943,0,14,9,467,12,505,21,0,0,18,0,47,7,0,0,0,0,7,40,20,12,26,0,92,201,151,95,2091,34,2574,76,0,9,0,0,90,26,3,0,9,0,37,26,25,10,483,0,549,0,0,0,0,0,4,0,0,0,0,0,0,28,0,0,0,0,31,70,32,26,554,7,684,71,3,0,40,0,118,8,0,0,0,0,8,0,0,0,3,0,3,0,0,0,0,0,0,4,8,0,17,0,26,25,5,7,8,0,41,28,7,9,7,0,51,10,0,0,14,0,31,5,0,0,0,0,8,5,0,0,0,0,6,74,31,30,481,10,627,0,4,0,0,0,4,19,0,0,0,0,18,43,0,0,0,0,45,0,0,0,0,0,4,3,0,0,0,0,3,8,4,0,4,0,23,166,33,23,66,5,285,23,3,0,90,778,894,811,300,209,4886,863,7068
SAL30603,0,0,3,14,0,13,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,27,3,35
SAL30604,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,3,0,40,10,56
SAL30605,0,4,3,27,0,40,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,24,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,3,3,53,14,88
SAL30606,0,6,14,90,0,114,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,17,3,8,71,3,103,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,0,37,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,5,4,0,6,0,14,9,0,0,0,7,13,46,18,22,164,13,256
SAL30607,11,76,43,571,3,712,0,16,0,171,0,185,20,0,3,5,0,25,0,0,0,4,0,3,14,6,0,15,0,34,98,64,38,531,3,730,10,0,3,0,0,14,0,0,0,0,0,0,12,12,6,165,6,205,0,0,0,4,0,5,3,0,0,0,0,3,29,3,0,0,0,27,16,14,10,157,0,195,8,0,0,12,0,25,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,4,0,32,5,0,0,3,0,12,4,0,0,9,0,18,0,0,0,0,0,3,13,5,0,0,0,13,31,13,14,138,0,196,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,7,0,0,0,6,0,5,8,0,0,0,0,8,4,6,0,10,0,19,51,17,14,48,0,128,5,0,0,4,96,101,284,139,76,1244,109,1842
SAL30608,8,120,65,713,4,908,0,4,5,49,0,51,12,0,3,4,0,20,4,0,0,4,0,10,25,7,0,23,0,56,213,101,59,619,4,994,7,0,5,0,0,15,4,0,0,0,0,6,24,10,8,178,0,225,0,3,0,8,0,7,5,0,0,0,0,7,11,0,0,0,0,14,45,25,11,168,0,242,12,16,4,24,0,47,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,12,4,3,0,0,18,10,8,5,4,0,27,10,0,0,5,0,18,0,0,0,5,0,6,5,0,3,0,0,12,65,14,17,184,0,276,0,0,0,3,0,8,16,4,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,12,61,14,12,46,0,133,3,0,0,16,53,72,423,199,109,1392,63,2178
SAL30609,0,6,0,26,0,29,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,14,9,3,0,58,8,83
SAL30610,9,20,30,180,0,244,0,0,0,12,0,12,5,0,0,0,0,5,0,0,0,0,0,0,8,0,3,0,0,13,87,32,30,157,3,311,0,0,0,0,0,0,11,0,0,6,0,15,13,3,4,29,0,46,0,3,3,0,0,7,3,0,0,0,0,7,0,3,0,0,0,4,16,0,0,31,0,56,6,0,8,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,3,0,0,0,17,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,18,3,5,48,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,7,6,5,0,41,4,3,0,0,26,33,174,49,52,340,25,651
SAL30611,0,4,5,55,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,57,0,74,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,15,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,21,25,15,5,5,114,24,167
SAL30612,0,0,0,18,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,46,3,56
SAL30613,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
SAL30614,3,5,3,42,0,55,0,0,0,10,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,0,52,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,20,7,5,36,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,3,29,31,45,12,11,109,29,201
SAL30615,0,7,7,89,0,107,0,0,0,7,0,7,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,46,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,7,26,33,33,10,4,154,26,232
SAL30616,0,0,0,14,0,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,22,5,32
SAL30617,72,448,363,2328,15,3231,4,12,8,131,0,151,257,23,23,30,0,337,17,0,0,6,0,34,68,31,21,67,0,185,818,445,286,2585,23,4160,144,4,21,0,0,170,38,8,7,28,0,90,107,40,28,460,0,649,28,20,19,58,0,123,13,0,3,4,0,18,320,15,6,3,0,344,228,145,100,1357,8,1836,134,62,25,193,0,416,45,0,3,0,0,54,8,6,3,31,0,50,9,0,0,0,0,6,6,3,0,17,0,31,35,4,9,0,0,50,66,24,15,8,0,116,39,16,13,27,0,94,28,0,6,8,0,47,25,0,5,0,0,30,236,131,88,953,5,1414,17,3,0,3,0,19,39,10,8,0,0,62,47,7,5,4,0,57,18,0,0,0,0,25,28,0,0,0,0,30,34,9,7,43,0,95,1189,118,111,167,14,1600,49,5,0,40,347,435,3340,912,666,5587,396,10897
SAL30618,51,154,125,794,6,1131,3,3,8,29,0,45,458,13,12,11,0,496,26,4,0,8,0,39,42,4,5,14,0,64,552,121,95,720,18,1494,37,0,5,0,0,42,21,4,3,6,0,37,63,14,18,100,6,197,45,14,7,18,0,85,15,0,0,0,0,23,104,7,0,0,0,113,99,32,26,288,6,441,112,14,21,78,0,228,29,0,0,0,0,27,5,7,0,0,0,8,3,0,0,0,0,6,14,0,5,16,0,36,17,7,0,3,0,26,31,11,17,0,0,59,30,0,0,0,0,40,24,0,3,5,0,36,3,0,0,0,0,3,107,33,25,187,5,358,29,0,5,0,0,29,36,0,3,0,0,44,20,4,3,5,0,36,3,0,0,0,0,3,8,0,4,0,0,17,14,4,7,3,0,27,427,27,54,35,5,546,20,3,0,3,193,220,2021,271,255,1623,227,4395
SAL30619,3,44,29,256,0,331,0,0,0,7,0,9,3,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,19,124,29,31,203,0,394,0,0,3,0,0,7,8,4,0,0,0,8,3,4,7,26,0,41,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,3,13,14,7,81,0,121,9,4,0,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,11,75,0,118,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,5,0,14,18,9,8,13,0,41,0,0,0,4,14,19,199,67,57,467,16,807
SAL30620,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13
SAL30621,13,73,61,1252,7,1410,5,0,0,95,0,101,10,0,0,21,0,33,0,0,0,0,0,0,7,3,0,10,0,27,78,55,53,968,11,1169,42,0,7,11,0,63,0,0,0,6,0,7,11,9,6,159,3,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,11,304,6,346,0,0,0,22,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,12,0,7,0,0,19,10,3,3,0,0,15,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,14,13,218,0,257,0,0,0,0,0,0,6,0,0,0,0,9,4,0,0,0,0,5,0,0,0,6,0,4,0,0,0,0,0,0,7,0,0,6,0,8,38,13,5,38,4,109,0,0,0,34,241,279,226,107,101,2250,268,2952
SAL30622,108,571,485,3482,61,4703,7,34,9,261,4,310,328,9,25,39,0,399,44,4,0,5,0,51,200,45,32,74,5,356,2489,590,435,3841,132,7487,119,0,16,10,0,141,55,12,4,28,0,103,242,61,40,638,5,986,50,10,5,31,0,97,39,3,4,5,0,52,136,4,0,3,3,150,511,149,114,1267,15,2057,142,58,21,159,3,377,26,0,6,0,0,26,20,0,0,10,0,31,7,0,0,4,0,13,36,3,12,28,5,82,167,16,17,6,0,202,127,43,40,24,4,242,84,4,8,27,0,125,55,9,3,16,0,79,35,8,6,0,0,49,647,161,109,1075,6,2003,23,5,0,0,0,33,208,4,9,11,0,226,49,3,8,16,0,69,6,0,0,4,0,18,45,0,0,0,0,45,89,11,8,43,0,153,800,108,106,204,7,1239,44,8,3,99,529,680,5420,1107,866,7703,749,15850
